21.62274837,21.66123136,21.50151165,25.34951324,25.86676705,25.84951421,wt
21.39162826,21.24166492,21.24262681,25.07295513,25.72654664,25.5722985,wt
22.11931843,21.83501231,21.69192095,25.00002753,24.90883114,25.25939448,wt
20.24749488,21.20561189,21.19230172,25.23332954,25.43587692,25.07822388,het
21.72883415,21.58090296,22.29483437,24.73916102,24.9434722,25.590241,het
21.96066664,22.08225642,22.05511155,24.97994467,24.43609272,25.2486863,het
